TotalPop,Hispanic,White,Black,Asian,STATE,COUNTY,TRACT,BLOCK,GEOID
73,7,47,0,18,36,085,011402,3011,360850114023011
64,11,48,0,4,36,085,011402,3012,360850114023012
101,11,76,0,12,36,085,011402,3013,360850114023013
47,6,35,0,5,36,085,011402,3014,360850114023014
0,0,0,0,0,36,085,011402,3015,360850114023015
53,6,46,0,1,36,085,011402,3007,360850114023007
93,8,78,0,5,36,085,011402,1001,360850114021001
90,8,56,2,24,36,085,011402,1005,360850114021005
113,11,78,0,20,36,085,011402,1008,360850114021008
64,14,40,1,6,36,085,011402,2000,360850114022000
45,7,24,0,9,36,085,011402,2003,360850114022003
157,33,79,1,41,36,085,011402,2006,360850114022006
146,22,98,2,22,36,085,011402,3001,360850114023001
108,12,77,2,12,36,085,011402,3004,360850114023004
73,1,72,0,0,36,085,012100,1005,360850121001005
90,21,61,0,2,36,085,012100,1006,360850121001006
171,36,120,2,9,36,085,012100,1007,360850121001007
67,18,45,0,2,36,085,012100,1008,360850121001008
98,7,73,1,5,36,085,012100,1009,360850121001009
22,0,21,0,0,36,085,012100,1010,360850121001010
55,6,37,0,10,36,085,012100,1011,360850121001011
43,7,28,0,8,36,085,012100,1012,360850121001012
34,1,30,1,0,36,085,012100,2000,360850121002000
49,0,45,0,2,36,085,012100,2001,360850121002001
112,12,94,0,2,36,085,012100,2002,360850121002002
89,8,72,4,0,36,085,012100,2003,360850121002003
92,14,76,1,1,36,085,012100,2004,360850121002004
63,9,53,0,1,36,085,012100,2005,360850121002005
271,17,217,6,28,36,085,012100,2006,360850121002006
110,4,105,0,1,36,085,012100,2008,360850121002008
26,8,13,0,4,36,085,012100,2009,360850121002009
58,6,42,1,7,36,085,012100,2010,360850121002010
63,11,44,4,2,36,085,012100,3001,360850121003001
58,13,34,0,1,36,085,012100,3002,360850121003002
59,11,35,5,6,36,085,012100,3004,360850121003004
95,6,89,0,0,36,085,012100,3005,360850121003005
53,15,32,0,3,36,085,012100,3007,360850121003007
0,0,0,0,0,36,085,012100,3008,360850121003008
61,7,54,0,0,36,085,012100,3010,360850121003010
77,10,62,1,4,36,085,012100,3011,360850121003011
85,9,65,0,8,36,085,012100,3012,360850121003012
67,3,61,0,3,36,085,012100,3014,360850121003014
80,12,58,0,9,36,085,012100,3015,360850121003015
62,5,53,0,0,36,085,012100,3017,360850121003017
69,7,59,0,1,36,085,012100,1000,360850121001000
96,0,92,0,3,36,085,012100,1001,360850121001001
111,26,83,0,0,36,085,012100,1002,360850121001002
64,9,42,0,11,36,085,012100,1003,360850121001003
66,9,53,0,0,36,085,012100,1004,360850121001004
72,5,59,2,1,36,085,012100,2007,360850121002007
89,4,76,0,1,36,085,012100,3000,360850121003000
66,7,50,0,9,36,085,012100,3003,360850121003003
64,18,39,0,3,36,085,012100,3006,360850121003006
85,9,69,2,4,36,085,012100,3009,360850121003009
84,7,73,0,4,36,085,012100,3013,360850121003013
63,6,53,1,1,36,085,012100,3016,360850121003016
69,0,65,0,2,36,085,012200,1000,360850122001000
87,12,64,0,9,36,085,012200,1002,360850122001002
86,5,81,0,0,36,085,012200,1003,360850122001003
42,8,20,0,12,36,085,012200,1004,360850122001004
96,6,84,0,6,36,085,012200,1006,360850122001006
85,9,51,1,19,36,085,012200,1007,360850122001007
73,13,59,0,1,36,085,012200,1009,360850122001009
76,10,60,0,3,36,085,012200,1010,360850122001010
82,9,55,7,6,36,085,012200,1012,360850122001012
75,17,56,0,1,36,085,012200,1013,360850122001013
119,3,105,0,10,36,085,012200,2000,360850122002000
92,5,74,0,13,36,085,012200,2001,360850122002001
116,8,80,0,26,36,085,012200,2002,360850122002002
92,16,67,0,9,36,085,012200,2003,360850122002003
66,2,55,1,7,36,085,012200,2004,360850122002004
25,11,6,2,4,36,085,012200,2005,360850122002005
77,13,59,0,5,36,085,012200,2006,360850122002006
69,11,58,0,0,36,085,012200,2007,360850122002007
83,12,69,0,0,36,085,012200,2008,360850122002008
84,3,79,0,2,36,085,012200,2009,360850122002009
0,0,0,0,0,36,085,012200,2010,360850122002010
70,9,51,0,0,36,085,012200,2011,360850122002011
92,26,52,0,12,36,085,012200,2012,360850122002012
77,11,54,0,8,36,085,012200,2013,360850122002013
45,6,25,0,9,36,085,012200,2014,360850122002014
67,4,55,0,7,36,085,012200,3001,360850122003001
61,8,50,0,2,36,085,012200,3002,360850122003002
70,3,59,0,8,36,085,012200,3003,360850122003003
142,3,130,0,4,36,085,012200,3005,360850122003005
45,20,23,0,2,36,085,012200,3006,360850122003006
0,0,0,0,0,36,085,012200,3008,360850122003008
44,1,23,1,17,36,085,012200,3009,360850122003009
19,9,8,0,0,36,085,012200,3011,360850122003011
56,4,43,0,5,36,085,012200,3012,360850122003012
92,13,72,0,7,36,085,012200,3014,360850122003014
45,2,42,0,0,36,085,012200,3015,360850122003015
156,3,116,0,35,36,085,012200,4000,360850122004000
0,0,0,0,0,36,085,012200,4002,360850122004002
86,26,48,3,9,36,085,012200,4003,360850122004003
94,10,75,0,5,36,085,012200,4005,360850122004005
85,9,70,1,4,36,085,012200,4006,360850122004006
51,8,40,0,1,36,085,012200,4008,360850122004008
75,12,50,3,6,36,085,012200,4009,360850122004009
82,1,76,0,3,36,085,012200,4010,360850122004010
61,0,48,0,11,36,085,012200,1001,360850122001001
82,2,77,1,0,36,085,012200,1005,360850122001005
88,19,67,0,2,36,085,012200,1008,360850122001008
83,0,81,2,0,36,085,012200,1011,360850122001011
59,6,51,2,0,36,085,012200,3000,360850122003000
45,2,41,0,2,36,085,012200,3004,360850122003004
0,0,0,0,0,36,085,012200,3007,360850122003007
12,6,6,0,0,36,085,012200,3010,360850122003010
61,19,38,0,1,36,085,012200,3013,360850122003013
68,4,57,4,3,36,085,012200,4001,360850122004001
113,15,78,2,13,36,085,012200,4004,360850122004004
73,5,65,0,2,36,085,012200,4007,360850122004007
45,7,37,0,0,36,085,012200,4011,360850122004011
635,301,109,154,70,36,085,012500,1000,360850125001000
266,120,39,60,35,36,085,012500,1001,360850125001001
271,127,73,35,31,36,085,012500,1003,360850125001003
182,66,73,6,25,36,085,012500,1004,360850125001004
207,63,72,29,35,36,085,012500,2001,360850125002001
177,45,72,36,15,36,085,012500,2002,360850125002002
69,14,39,1,15,36,085,012500,2003,360850125002003
28,14,0,6,1,36,085,012500,2004,360850125002004
104,19,65,10,7,36,085,012500,2005,360850125002005
188,49,124,4,11,36,085,012500,3000,360850125003000
33,15,15,0,1,36,085,012500,3001,360850125003001
102,32,38,3,17,36,085,012500,3002,360850125003002
104,10,71,2,13,36,085,012500,3003,360850125003003
102,17,75,1,4,36,085,012500,3004,360850125003004
82,19,56,2,0,36,085,012500,3005,360850125003005
66,17,47,0,0,36,085,012500,3006,360850125003006
198,67,63,41,19,36,085,012500,1002,360850125001002
273,124,89,20,30,36,085,012500,2000,360850125002000
85,6,61,2,13,36,085,012804,2001,360850128042001
0,0,0,0,0,36,085,012804,0001,360850128040001
0,0,0,0,0,36,085,012804,0002,360850128040002
81,26,25,0,24,36,085,012804,1000,360850128041000
349,96,153,5,92,36,085,012804,1002,360850128041002
210,21,161,2,26,36,085,012804,1003,360850128041003
158,13,118,4,23,36,085,012804,1005,360850128041005
420,53,268,5,89,36,085,012804,1006,360850128041006
186,36,111,5,32,36,085,012804,1007,360850128041007
125,24,80,4,14,36,085,012804,1009,360850128041009
111,22,63,1,20,36,085,012804,1010,360850128041010
78,14,47,2,12,36,085,012804,1012,360850128041012
65,35,23,0,6,36,085,012804,2000,360850128042000
209,39,160,0,6,36,085,012804,2003,360850128042003
80,7,65,2,1,36,085,012804,2004,360850128042004
43,9,17,3,12,36,085,012804,2006,360850128042006
20,2,18,0,0,36,085,012804,2007,360850128042007
112,19,62,0,21,36,085,012804,2009,360850128042009
67,22,35,0,8,36,085,012804,2010,360850128042010
107,11,83,0,8,36,085,012804,2011,360850128042011
179,38,107,0,34,36,085,012804,2013,360850128042013
79,3,64,0,3,36,085,012804,2014,360850128042014
94,16,61,0,11,36,085,012804,2016,360850128042016
76,23,52,0,0,36,085,012804,2017,360850128042017
36,5,17,5,4,36,085,012804,3000,360850128043000
232,77,100,22,27,36,085,012804,1001,360850128041001
194,23,127,0,42,36,085,012804,1004,360850128041004
203,22,141,3,27,36,085,012804,1008,360850128041008
83,11,41,0,29,36,085,012804,1011,360850128041011
95,12,43,7,30,36,085,012804,2002,360850128042002
64,8,40,0,12,36,085,012804,2005,360850128042005
103,28,40,3,30,36,085,012804,2008,360850128042008
176,26,116,0,34,36,085,012804,2012,360850128042012
79,21,46,0,9,36,085,012804,2015,360850128042015
445,36,337,6,62,36,085,012804,2018,360850128042018
0,0,0,0,0,36,085,012805,4003,360850128054003
118,18,86,0,12,36,085,012805,1006,360850128051006
74,4,53,5,12,36,085,012805,1007,360850128051007
116,4,78,0,34,36,085,012805,1008,360850128051008
90,8,73,0,8,36,085,012805,1009,360850128051009
83,6,62,0,14,36,085,012805,1010,360850128051010
61,6,44,3,4,36,085,012805,1011,360850128051011
127,8,84,0,34,36,085,012805,1012,360850128051012
89,20,59,0,8,36,085,012805,1013,360850128051013
61,13,48,0,0,36,085,012805,1014,360850128051014
14,2,10,0,0,36,085,012805,1015,360850128051015
87,0,71,1,11,36,085,012805,1016,360850128051016
85,4,71,0,8,36,085,012805,2000,360850128052000
61,8,43,2,6,36,085,012805,2001,360850128052001
6,0,6,0,0,36,085,012805,2002,360850128052002
74,10,43,7,6,36,085,012805,2003,360850128052003
0,0,0,0,0,36,085,012805,3000,360850128053000
2,2,0,0,0,36,085,012805,4000,360850128054000
8,1,7,0,0,36,085,012805,4001,360850128054001
0,0,0,0,0,36,085,012805,4004,360850128054004
8,0,7,0,0,36,085,012805,4006,360850128054006
0,0,0,0,0,36,085,012805,4007,360850128054007
0,0,0,0,0,36,085,012805,0001,360850128050001
0,0,0,0,0,36,085,012805,0002,360850128050002
46,7,19,0,12,36,085,012805,1001,360850128051001
390,25,332,1,32,36,085,012805,1002,360850128051002
124,22,95,0,5,36,085,012805,1003,360850128051003
169,10,120,1,38,36,085,012805,1004,360850128051004
96,15,75,0,6,36,085,012805,1005,360850128051005
9,0,9,0,0,36,085,012805,4002,360850128054002
0,0,0,0,0,36,085,012805,4005,360850128054005
392,22,262,2,87,36,085,012805,1000,360850128051000
45,6,31,0,3,36,085,012806,5013,360850128065013
0,0,0,0,0,36,085,012806,0001,360850128060001
139,7,110,0,20,36,085,012806,1000,360850128061000
54,6,41,0,6,36,085,012806,1001,360850128061001
66,16,27,0,20,36,085,012806,1003,360850128061003
47,10,33,0,0,36,085,012806,1004,360850128061004
88,0,62,0,23,36,085,012806,1005,360850128061005
25,2,18,0,2,36,085,012806,1007,360850128061007
41,2,35,0,3,36,085,012806,1008,360850128061008
32,0,29,0,2,36,085,012806,1010,360850128061010
42,7,25,0,10,36,085,012806,1011,360850128061011
323,18,267,0,36,36,085,012806,1013,360850128061013
13,1,11,0,0,36,085,012806,1014,360850128061014
50,2,36,1,10,36,085,012806,1015,360850128061015
53,10,29,0,12,36,085,012806,1017,360850128061017
63,5,40,6,11,36,085,012806,1018,360850128061018
195,38,133,5,16,36,085,012806,2001,360850128062001
151,48,85,9,5,36,085,012806,2002,360850128062002
69,12,52,0,3,36,085,012806,2004,360850128062004
172,22,110,4,28,36,085,012806,2005,360850128062005
139,5,103,10,16,36,085,012806,2006,360850128062006
1981,411,1011,378,115,36,085,012806,3000,360850128063000
0,0,0,0,0,36,085,012806,4000,360850128064000
0,0,0,0,0,36,085,012806,4001,360850128064001
0,0,0,0,0,36,085,012806,4002,360850128064002
130,13,82,0,19,36,085,012806,5000,360850128065000
156,42,76,11,27,36,085,012806,5001,360850128065001
145,20,77,2,45,36,085,012806,5002,360850128065002
99,4,78,1,6,36,085,012806,5003,360850128065003
223,28,173,0,20,36,085,012806,5004,360850128065004
138,9,92,3,31,36,085,012806,5005,360850128065005
222,19,146,11,42,36,085,012806,5006,360850128065006
57,10,19,0,27,36,085,012806,5007,360850128065007
179,21,113,2,36,36,085,012806,5008,360850128065008
115,23,62,8,18,36,085,012806,5009,360850128065009
277,41,199,1,32,36,085,012806,5010,360850128065010
127,25,85,3,8,36,085,012806,5011,360850128065011
154,19,97,0,35,36,085,012806,5014,360850128065014
0,0,0,0,0,36,085,012806,0002,360850128060002
26,1,15,0,9,36,085,012806,1002,360850128061002
39,2,33,0,4,36,085,012806,1006,360850128061006
65,4,53,0,7,36,085,012806,1009,360850128061009
51,13,22,5,9,36,085,012806,1012,360850128061012
83,1,64,0,17,36,085,012806,1016,360850128061016
225,27,124,15,58,36,085,012806,2000,360850128062000
152,43,94,0,9,36,085,012806,2003,360850128062003
114,6,71,0,32,36,085,012806,5012,360850128065012
94,16,67,0,3,36,085,012806,5015,360850128065015
182,10,114,5,49,36,085,013201,1000,360850132011000
0,0,0,0,0,36,085,013201,1001,360850132011001
79,11,46,10,10,36,085,013201,1002,360850132011002
53,1,51,0,0,36,085,013201,1004,360850132011004
58,4,48,0,0,36,085,013201,1005,360850132011005
120,11,106,0,3,36,085,013201,1007,360850132011007
6,1,5,0,0,36,085,013201,1008,360850132011008
80,6,49,0,22,36,085,013201,1009,360850132011009
227,15,205,0,7,36,085,013201,2001,360850132012001
35,4,27,0,3,36,085,013201,2002,360850132012002
42,2,35,5,0,36,085,013201,2004,360850132012004
96,3,93,0,0,36,085,013201,2005,360850132012005
42,1,36,0,4,36,085,013201,2007,360850132012007
38,4,32,0,0,36,085,013201,2008,360850132012008
41,4,33,0,4,36,085,013201,2009,360850132012009
22,1,18,0,3,36,085,013201,2011,360850132012011
30,3,27,0,0,36,085,013201,2012,360850132012012
22,5,14,0,0,36,085,013201,2014,360850132012014
62,2,50,0,9,36,085,013201,2015,360850132012015
34,3,23,1,6,36,085,013201,2017,360850132012017
71,4,57,1,9,36,085,013201,1003,360850132011003
119,12,96,2,6,36,085,013201,1006,360850132011006
48,7,37,0,2,36,085,013201,2000,360850132012000
28,4,21,0,0,36,085,013201,2003,360850132012003
27,1,21,5,0,36,085,013201,2006,360850132012006
39,1,36,0,2,36,085,013201,2010,360850132012010
37,2,31,0,4,36,085,013201,2013,360850132012013
21,0,14,2,4,36,085,013201,2016,360850132012016
53,8,36,4,2,36,085,013203,2005,360850132032005
259,22,207,0,27,36,085,013203,1000,360850132031000
191,17,145,0,26,36,085,013203,1001,360850132031001
124,20,96,0,3,36,085,013203,1002,360850132031002
65,3,46,0,15,36,085,013203,1003,360850132031003
39,2,26,1,8,36,085,013203,1004,360850132031004
80,12,51,0,16,36,085,013203,1005,360850132031005
106,11,80,0,15,36,085,013203,1006,360850132031006
109,17,75,3,7,36,085,013203,1007,360850132031007
109,8,88,0,11,36,085,013203,1008,360850132031008
111,14,85,0,9,36,085,013203,1009,360850132031009
89,15,71,0,3,36,085,013203,1010,360850132031010
70,6,44,0,12,36,085,013203,1011,360850132031011
102,12,79,0,8,36,085,013203,1012,360850132031012
63,3,51,0,6,36,085,013203,1013,360850132031013
214,19,167,0,25,36,085,013203,2000,360850132032000
0,0,0,0,0,36,085,013203,2001,360850132032001
88,7,63,0,17,36,085,013203,2002,360850132032002
90,4,77,2,4,36,085,013203,2003,360850132032003
75,10,49,0,13,36,085,013203,2006,360850132032006
178,11,146,6,12,36,085,013203,2008,360850132032008
70,8,52,0,7,36,085,013203,2009,360850132032009
101,11,64,0,26,36,085,013203,2010,360850132032010
66,6,47,0,13,36,085,013203,2012,360850132032012
75,8,57,0,9,36,085,013203,2013,360850132032013
122,11,84,0,24,36,085,013203,2015,360850132032015
77,7,67,0,2,36,085,013203,2016,360850132032016
83,0,67,0,13,36,085,013203,2017,360850132032017
233,19,191,0,10,36,085,013203,2019,360850132032019
37,4,30,0,3,36,085,013203,2020,360850132032020
114,16,86,0,12,36,085,013203,3000,360850132033000
102,10,81,0,10,36,085,013203,3001,360850132033001
105,8,85,0,11,36,085,013203,3003,360850132033003
142,7,122,0,13,36,085,013203,3004,360850132033004
287,9,264,1,11,36,085,013203,3005,360850132033005
49,6,42,0,1,36,085,013203,3007,360850132033007
133,8,122,0,1,36,085,013203,3008,360850132033008
51,3,46,0,0,36,085,013203,3010,360850132033010
25,0,24,0,0,36,085,013203,3011,360850132033011
119,15,92,6,2,36,085,013203,3013,360850132033013
39,5,28,4,0,36,085,013203,3014,360850132033014
51,0,49,0,0,36,085,013203,3015,360850132033015
49,3,44,0,0,36,085,013203,3016,360850132033016
63,1,61,0,1,36,085,013203,3017,360850132033017
111,19,86,0,5,36,085,013203,3018,360850132033018
77,8,67,0,0,36,085,013203,3019,360850132033019
50,3,40,0,3,36,085,013203,3020,360850132033020
64,14,37,0,6,36,085,013203,3021,360850132033021
123,23,64,0,34,36,085,013203,2004,360850132032004
140,11,111,1,11,36,085,013203,2007,360850132032007
135,10,116,0,7,36,085,013203,2011,360850132032011
74,7,58,0,0,36,085,013203,2014,360850132032014
108,1,81,0,25,36,085,013203,2018,360850132032018
86,12,59,0,11,36,085,013203,2021,360850132032021
129,15,114,0,0,36,085,013203,3002,360850132033002
92,7,80,0,5,36,085,013203,3006,360850132033006
145,21,117,0,7,36,085,013203,3009,360850132033009
48,22,19,0,2,36,085,013203,3012,360850132033012
46,4,34,0,6,36,085,013204,1007,360850132041007
115,8,61,2,42,36,085,013204,2030,360850132042030
125,22,102,1,0,36,085,013204,1000,360850132041000
116,5,101,0,7,36,085,013204,1001,360850132041001
44,5,30,0,9,36,085,013204,1003,360850132041003
45,3,40,1,0,36,085,013204,1004,360850132041004
36,0,31,0,2,36,085,013204,1005,360850132041005
52,6,37,0,9,36,085,013204,1008,360850132041008
12,2,9,0,0,36,085,013204,1010,360850132041010
28,7,21,0,0,36,085,013204,1011,360850132041011
110,19,74,0,15,36,085,013204,1013,360850132041013
56,11,45,0,0,36,085,013204,1014,360850132041014
49,1,48,0,0,36,085,013204,1015,360850132041015
0,0,0,0,0,36,085,013204,1017,360850132041017
22,2,15,0,1,36,085,013204,1018,360850132041018
86,11,61,1,10,36,085,013204,1020,360850132041020
75,7,63,0,5,36,085,013204,1021,360850132041021
24,7,16,0,0,36,085,013204,2000,360850132042000
49,6,39,0,1,36,085,013204,2001,360850132042001
30,2,25,0,0,36,085,013204,2002,360850132042002
0,0,0,0,0,36,085,013204,2004,360850132042004
0,0,0,0,0,36,085,013204,2005,360850132042005
35,0,35,0,0,36,085,013204,2007,360850132042007
57,4,52,1,0,36,085,013204,2008,360850132042008
76,5,64,0,7,36,085,013204,2010,360850132042010
26,4,17,0,0,36,085,013204,2011,360850132042011
15,6,8,0,0,36,085,013204,2012,360850132042012
71,11,58,0,0,36,085,013204,2013,360850132042013
6,2,2,0,0,36,085,013204,2014,360850132042014
109,0,84,1,21,36,085,013204,2015,360850132042015
67,8,58,0,0,36,085,013204,2016,360850132042016
47,5,42,0,0,36,085,013204,2017,360850132042017
40,7,32,1,0,36,085,013204,2018,360850132042018
63,7,54,0,2,36,085,013204,2019,360850132042019
0,0,0,0,0,36,085,013204,2020,360850132042020
0,0,0,0,0,36,085,013204,2021,360850132042021
73,8,63,0,0,36,085,013204,2022,360850132042022
82,0,77,0,4,36,085,013204,2023,360850132042023
58,0,57,0,0,36,085,013204,2024,360850132042024
100,4,85,0,11,36,085,013204,2025,360850132042025
149,8,127,0,14,36,085,013204,2026,360850132042026
76,13,44,1,17,36,085,013204,2027,360850132042027
0,0,0,0,0,36,085,013204,2028,360850132042028
136,20,106,2,4,36,085,013204,2031,360850132042031
282,48,203,0,31,36,085,013204,2033,360850132042033
57,0,31,0,25,36,085,013204,2034,360850132042034
100,14,69,0,16,36,085,013204,2035,360850132042035
71,10,52,0,7,36,085,013204,3001,360850132043001
0,0,0,0,0,36,085,013204,3002,360850132043002
16,8,5,0,0,36,085,013204,3004,360850132043004
0,0,0,0,0,36,085,013204,3005,360850132043005
155,17,122,1,10,36,085,013204,3006,360850132043006
68,17,49,0,0,36,085,013204,3008,360850132043008
90,3,79,2,5,36,085,013204,3009,360850132043009
149,5,105,0,34,36,085,013204,3011,360850132043011
39,0,37,0,0,36,085,013204,3012,360850132043012
0,0,0,0,0,36,085,013204,3014,360850132043014
50,8,38,0,2,36,085,013204,3015,360850132043015
38,14,21,2,0,36,085,013204,3016,360850132043016
50,8,36,0,5,36,085,013204,3018,360850132043018
0,0,0,0,0,36,085,013204,3019,360850132043019
107,18,82,0,4,36,085,013204,3021,360850132043021
95,29,46,0,17,36,085,013204,3022,360850132043022
40,8,32,0,0,36,085,013204,1002,360850132041002
40,10,21,0,6,36,085,013204,1006,360850132041006
47,0,24,0,16,36,085,013204,1009,360850132041009
78,6,60,0,10,36,085,013204,1012,360850132041012
61,4,56,1,0,36,085,013204,1016,360850132041016
70,0,59,1,6,36,085,013204,1019,360850132041019
85,8,71,0,3,36,085,013204,1022,360850132041022
0,0,0,0,0,36,085,013204,2003,360850132042003
58,2,41,0,11,36,085,013204,2006,360850132042006
53,5,39,0,8,36,085,013204,2009,360850132042009
103,15,51,0,35,36,085,013204,2029,360850132042029
121,10,86,2,23,36,085,013204,2032,360850132042032
127,29,74,4,14,36,085,013204,3000,360850132043000
37,7,27,0,1,36,085,013204,3003,360850132043003
94,8,76,0,6,36,085,013204,3007,360850132043007
68,10,42,0,5,36,085,013204,3010,360850132043010
0,0,0,0,0,36,085,013204,3013,360850132043013
11,4,3,3,0,36,085,013204,3017,360850132043017
0,0,0,0,0,36,085,013204,3020,360850132043020
189,18,149,0,21,36,085,013204,3023,360850132043023
1631,637,90,768,41,36,085,013301,1000,360850133011000
96,61,10,22,2,36,085,013302,1006,360850133021006
113,79,20,7,7,36,085,013302,1007,360850133021007
0,0,0,0,0,36,085,013302,2000,360850133022000
30,22,0,5,0,36,085,013302,2001,360850133022001
128,70,19,35,0,36,085,013302,2002,360850133022002
160,84,18,42,5,36,085,013302,2003,360850133022003
84,27,10,41,0,36,085,013302,2004,360850133022004
320,136,37,102,28,36,085,013302,2005,360850133022005
0,0,0,0,0,36,085,013302,2006,360850133022006
372,153,22,139,50,36,085,013302,2007,360850133022007
53,19,13,18,2,36,085,013302,3000,360850133023000
222,121,10,79,1,36,085,013302,3001,360850133023001
174,76,12,42,24,36,085,013302,3002,360850133023002
179,88,9,71,7,36,085,013302,3003,360850133023003
195,82,31,61,13,36,085,013302,3004,360850133023004
166,99,13,42,10,36,085,013302,3005,360850133023005
63,34,8,13,6,36,085,013302,3007,360850133023007
167,135,24,3,0,36,085,013302,3008,360850133023008
121,79,19,19,3,36,085,013302,3010,360850133023010
76,43,3,23,1,36,085,013302,3011,360850133023011
63,37,8,9,4,36,085,013302,3012,360850133023012
222,85,16,110,5,36,085,013302,1000,360850133021000
175,65,5,82,15,36,085,013302,1001,360850133021001
47,25,7,11,2,36,085,013302,1002,360850133021002
38,33,0,2,0,36,085,013302,1003,360850133021003
69,34,14,8,9,36,085,013302,1004,360850133021004
128,64,21,41,0,36,085,013302,1005,360850133021005
207,138,20,40,7,36,085,013302,3006,360850133023006
0,0,0,0,0,36,085,013302,3009,360850133023009
65,38,7,8,12,36,085,013302,3013,360850133023013
57,17,34,4,0,36,085,013400,1017,360850134001017
249,65,147,7,20,36,085,013400,3010,360850134003010
70,8,51,0,8,36,085,013400,3011,360850134003011
104,7,61,6,27,36,085,013400,3012,360850134003012
55,8,36,2,5,36,085,013400,3014,360850134003014
54,7,32,0,12,36,085,013400,3015,360850134003015
63,12,39,1,7,36,085,013400,3017,360850134003017
71,11,52,0,4,36,085,013400,3018,360850134003018
64,1,52,0,11,36,085,013400,3020,360850134003020
112,13,66,3,20,36,085,013400,3021,360850134003021
41,12,22,0,5,36,085,013400,2011,360850134002011
88,9,69,0,9,36,085,013400,2012,360850134002012
28,3,18,0,4,36,085,013400,2013,360850134002013
45,7,38,0,0,36,085,013400,2014,360850134002014
63,14,42,0,6,36,085,013400,2015,360850134002015
63,13,46,0,1,36,085,013400,2016,360850134002016
77,3,68,3,2,36,085,013400,2017,360850134002017
38,2,32,0,3,36,085,013400,2018,360850134002018
17,7,5,0,0,36,085,013400,3000,360850134003000
32,2,25,1,0,36,085,013400,3001,360850134003001
120,31,78,3,6,36,085,013400,3002,360850134003002
85,10,56,0,11,36,085,013400,3004,360850134003004
64,4,54,4,2,36,085,013400,3005,360850134003005
73,9,63,0,0,36,085,013400,3007,360850134003007
83,6,71,2,3,36,085,013400,3008,360850134003008
25,16,6,0,1,36,085,013400,1000,360850134001000
27,7,20,0,0,36,085,013400,1001,360850134001001
23,3,17,0,3,36,085,013400,1003,360850134001003
33,19,8,0,4,36,085,013400,1004,360850134001004
147,110,32,0,4,36,085,013400,1006,360850134001006
53,12,35,0,3,36,085,013400,1007,360850134001007
55,1,36,0,16,36,085,013400,1008,360850134001008
82,8,59,0,12,36,085,013400,1010,360850134001010
59,10,44,0,0,36,085,013400,1011,360850134001011
48,14,19,9,1,36,085,013400,1013,360850134001013
0,0,0,0,0,36,085,013400,1014,360850134001014
31,7,23,0,1,36,085,013400,1016,360850134001016
57,10,43,1,1,36,085,013400,1018,360850134001018
80,7,61,0,12,36,085,013400,1020,360850134001020
80,5,68,0,3,36,085,013400,1021,360850134001021
50,7,34,0,8,36,085,013400,1023,360850134001023
78,5,71,0,1,36,085,013400,2000,360850134002000
68,13,44,0,11,36,085,013400,2002,360850134002002
63,5,53,0,2,36,085,013400,2003,360850134002003
112,4,91,0,16,36,085,013400,2004,360850134002004
0,0,0,0,0,36,085,013400,2005,360850134002005
35,7,17,0,10,36,085,013400,2006,360850134002006
102,15,54,1,31,36,085,013400,2007,360850134002007
89,17,57,0,15,36,085,013400,2008,360850134002008
48,3,43,0,2,36,085,013400,2009,360850134002009
76,0,55,0,21,36,085,013400,2010,360850134002010
0,0,0,0,0,36,085,013400,3003,360850134003003
83,3,61,0,7,36,085,013400,3006,360850134003006
91,7,77,3,0,36,085,013400,3009,360850134003009
144,28,96,3,13,36,085,013400,3013,360850134003013
66,1,55,0,9,36,085,013400,3016,360850134003016
102,16,66,1,14,36,085,013400,3019,360850134003019
33,6,19,6,1,36,085,013400,1002,360850134001002
0,0,0,0,0,36,085,013400,1005,360850134001005
63,11,46,0,6,36,085,013400,1009,360850134001009
83,20,63,0,0,36,085,013400,1012,360850134001012
37,6,21,0,4,36,085,013400,1015,360850134001015
25,6,14,0,3,36,085,013400,1019,360850134001019
68,9,57,0,2,36,085,013400,1022,360850134001022
72,16,53,0,3,36,085,013400,2001,360850134002001
29,3,26,0,0,36,085,013800,1000,360850138001000
32,4,25,0,2,36,085,013800,1002,360850138001002
36,8,27,0,1,36,085,013800,1003,360850138001003
23,5,18,0,0,36,085,013800,1005,360850138001005
36,0,36,0,0,36,085,013800,1006,360850138001006
23,0,18,0,0,36,085,013800,1008,360850138001008
35,5,27,1,2,36,085,013800,1009,360850138001009
45,0,45,0,0,36,085,013800,1010,360850138001010
14,1,10,0,1,36,085,013800,1012,360850138001012
33,3,28,0,2,36,085,013800,1013,360850138001013
66,5,59,0,2,36,085,013800,1015,360850138001015
23,1,14,0,3,36,085,013800,1016,360850138001016
45,4,39,0,2,36,085,013800,1017,360850138001017
35,3,31,0,1,36,085,013800,1018,360850138001018
38,4,31,0,1,36,085,013800,1019,360850138001019
70,3,60,0,7,36,085,013800,1020,360850138001020
112,1,106,0,5,36,085,013800,1021,360850138001021
70,3,62,0,3,36,085,013800,1022,360850138001022
8,0,8,0,0,36,085,013800,1023,360850138001023
82,2,80,0,0,36,085,013800,1024,360850138001024
81,0,72,0,7,36,085,013800,2000,360850138002000
140,8,126,0,4,36,085,013800,2001,360850138002001
43,1,42,0,0,36,085,013800,2002,360850138002002
56,4,50,0,0,36,085,013800,2003,360850138002003
78,6,72,0,0,36,085,013800,2004,360850138002004
